date,product_id,partner_id,forecast_units,forecast_lower,forecast_upper,forecast_model,forecast_accuracy_mape
2025-12-08,IPAD-PRO-M4-11-256,PARTNER-006,241,199,283,Ensemble,0.0797
2025-09-22,IPAD-PRO-M4-11-256,PARTNER-007,208,172,244,Ensemble,0.0871
2025-09-29,IPAD-PRO-M4-11-256,PARTNER-007,218,180,256,Ensemble,0.0909
2025-10-06,IPAD-PRO-M4-11-256,PARTNER-007,233,192,274,Ensemble,0.0945
2025-10-13,IPAD-PRO-M4-11-256,PARTNER-007,221,183,259,Ensemble,0.09
2025-10-20,IPAD-PRO-M4-11-256,PARTNER-007,223,184,262,Ensemble,0.0773
2025-10-27,IPAD-PRO-M4-11-256,PARTNER-007,220,182,258,Ensemble,0.0877
2025-11-03,IPAD-PRO-M4-11-256,PARTNER-007,202,167,237,Ensemble,0.0914
2025-11-10,IPAD-PRO-M4-11-256,PARTNER-007,232,192,272,Ensemble,0.0938
2025-11-17,IPAD-PRO-M4-11-256,PARTNER-007,345,285,405,Ensemble,0.085
2025-11-24,IPAD-PRO-M4-11-256,PARTNER-007,317,262,372,Ensemble,0.0874
2025-12-01,IPAD-PRO-M4-11-256,PARTNER-007,327,270,384,Ensemble,0.0886
2025-12-08,IPAD-PRO-M4-11-256,PARTNER-007,345,285,405,Ensemble,0.0782
2025-09-22,IPAD-PRO-M4-11-256,PARTNER-008,137,113,161,Ensemble,0.0869
2025-09-29,IPAD-PRO-M4-11-256,PARTNER-008,144,119,169,Ensemble,0.0965
2025-10-06,IPAD-PRO-M4-11-256,PARTNER-008,144,119,169,Ensemble,0.0969
2025-10-13,IPAD-PRO-M4-11-256,PARTNER-008,151,125,177,Ensemble,0.0937
2025-10-20,IPAD-PRO-M4-11-256,PARTNER-008,144,119,169,Ensemble,0.0908
2025-10-27,IPAD-PRO-M4-11-256,PARTNER-008,152,126,178,Ensemble,0.0887
2025-11-03,IPAD-PRO-M4-11-256,PARTNER-008,141,116,166,Ensemble,0.0868
2025-11-10,IPAD-PRO-M4-11-256,PARTNER-008,152,126,178,Ensemble,0.0929
2025-11-17,IPAD-PRO-M4-11-256,PARTNER-008,219,181,257,Ensemble,0.0935
2025-11-24,IPAD-PRO-M4-11-256,PARTNER-008,214,177,251,Ensemble,0.0914
2025-12-01,IPAD-PRO-M4-11-256,PARTNER-008,210,173,247,Ensemble,0.0835
2025-12-08,IPAD-PRO-M4-11-256,PARTNER-008,220,182,258,Ensemble,0.0843
2025-09-22,IPAD-PRO-M4-11-256,PARTNER-009,87,72,102,Ensemble,0.0835
2025-09-29,IPAD-PRO-M4-11-256,PARTNER-009,88,73,103,Ensemble,0.0963
2025-10-06,IPAD-PRO-M4-11-256,PARTNER-009,89,74,104,Ensemble,0.0862
2025-10-13,IPAD-PRO-M4-11-256,PARTNER-009,84,69,99,Ensemble,0.0958
2025-10-20,IPAD-PRO-M4-11-256,PARTNER-009,82,68,96,Ensemble,0.0935
2025-10-27,IPAD-PRO-M4-11-256,PARTNER-009,87,72,102,Ensemble,0.0794
2025-11-03,IPAD-PRO-M4-11-256,PARTNER-009,89,74,104,Ensemble,0.0931
2025-11-10,IPAD-PRO-M4-11-256,PARTNER-009,91,75,107,Ensemble,0.0906
2025-11-17,IPAD-PRO-M4-11-256,PARTNER-009,113,93,133,Ensemble,0.0926
2025-11-24,IPAD-PRO-M4-11-256,PARTNER-009,128,106,150,Ensemble,0.0878
2025-12-01,IPAD-PRO-M4-11-256,PARTNER-009,119,98,140,Ensemble,0.0783
2025-12-08,IPAD-PRO-M4-11-256,PARTNER-009,120,99,141,Ensemble,0.0906
2025-09-22,IPAD-PRO-M4-11-256,PARTNER-010,87,72,102,Ensemble,0.0825
2025-09-29,IPAD-PRO-M4-11-256,PARTNER-010,85,70,100,Ensemble,0.0822
2025-10-06,IPAD-PRO-M4-11-256,PARTNER-010,81,67,95,Ensemble,0.0949
2025-10-13,IPAD-PRO-M4-11-256,PARTNER-010,87,72,102,Ensemble,0.091
2025-10-20,IPAD-PRO-M4-11-256,PARTNER-010,85,70,100,Ensemble,0.0868
2025-10-27,IPAD-PRO-M4-11-256,PARTNER-010,83,69,97,Ensemble,0.0857
2025-11-03,IPAD-PRO-M4-11-256,PARTNER-010,85,70,100,Ensemble,0.0794
2025-11-10,IPAD-PRO-M4-11-256,PARTNER-010,87,72,102,Ensemble,0.0793
2025-11-17,IPAD-PRO-M4-11-256,PARTNER-010,118,97,139,Ensemble,0.0798
2025-11-24,IPAD-PRO-M4-11-256,PARTNER-010,127,105,149,Ensemble,0.0836
2025-12-01,IPAD-PRO-M4-11-256,PARTNER-010,122,101,143,Ensemble,0.0862
2025-12-08,IPAD-PRO-M4-11-256,PARTNER-010,119,98,140,Ensemble,0.0838
2025-09-22,IPAD-PRO-M4-11-256,PARTNER-011,66,55,77,Ensemble,0.0839
2025-09-29,IPAD-PRO-M4-11-256,PARTNER-011,63,52,74,Ensemble,0.0785
2025-10-06,IPAD-PRO-M4-11-256,PARTNER-011,64,53,75,Ensemble,0.0924
2025-10-13,IPAD-PRO-M4-11-256,PARTNER-011,62,51,73,Ensemble,0.096
2025-10-20,IPAD-PRO-M4-11-256,PARTNER-011,66,55,77,Ensemble,0.0817
2025-10-27,IPAD-PRO-M4-11-256,PARTNER-011,64,53,75,Ensemble,0.09
2025-11-03,IPAD-PRO-M4-11-256,PARTNER-011,63,52,74,Ensemble,0.0943
2025-11-10,IPAD-PRO-M4-11-256,PARTNER-011,68,56,80,Ensemble,0.0895
2025-11-17,IPAD-PRO-M4-11-256,PARTNER-011,93,77,109,Ensemble,0.0914
2025-11-24,IPAD-PRO-M4-11-256,PARTNER-011,92,76,108,Ensemble,0.0945
2025-12-01,IPAD-PRO-M4-11-256,PARTNER-011,96,79,113,Ensemble,0.0926
2025-12-08,IPAD-PRO-M4-11-256,PARTNER-011,102,84,120,Ensemble,0.0821
2025-09-22,IPAD-PRO-M4-11-256,PARTNER-012,39,32,46,Ensemble,0.0827
2025-09-29,IPAD-PRO-M4-11-256,PARTNER-012,38,31,45,Ensemble,0.0798
2025-10-06,IPAD-PRO-M4-11-256,PARTNER-012,33,27,39,Ensemble,0.0921
2025-10-13,IPAD-PRO-M4-11-256,PARTNER-012,39,32,46,Ensemble,0.0877
2025-10-20,IPAD-PRO-M4-11-256,PARTNER-012,37,31,43,Ensemble,0.0968
2025-10-27,IPAD-PRO-M4-11-256,PARTNER-012,40,33,47,Ensemble,0.0944
2025-11-03,IPAD-PRO-M4-11-256,PARTNER-012,37,31,43,Ensemble,0.0965
2025-11-10,IPAD-PRO-M4-11-256,PARTNER-012,40,33,47,Ensemble,0.0885
2025-11-17,IPAD-PRO-M4-11-256,PARTNER-012,53,44,62,Ensemble,0.0916
2025-11-24,IPAD-PRO-M4-11-256,PARTNER-012,55,45,65,Ensemble,0.0951
2025-12-01,IPAD-PRO-M4-11-256,PARTNER-012,53,44,62,Ensemble,0.0771
2025-12-08,IPAD-PRO-M4-11-256,PARTNER-012,54,45,63,Ensemble,0.0962
2025-09-22,IPAD-PRO-M4-11-256,PARTNER-013,34,28,40,Ensemble,0.0905
2025-09-29,IPAD-PRO-M4-11-256,PARTNER-013,35,29,41,Ensemble,0.0821
2025-10-06,IPAD-PRO-M4-11-256,PARTNER-013,36,30,42,Ensemble,0.0871
2025-10-13,IPAD-PRO-M4-11-256,PARTNER-013,35,29,41,Ensemble,0.0946
2025-10-20,IPAD-PRO-M4-11-256,PARTNER-013,36,30,42,Ensemble,0.0923
2025-10-27,IPAD-PRO-M4-11-256,PARTNER-013,36,30,42,Ensemble,0.0961
2025-11-03,IPAD-PRO-M4-11-256,PARTNER-013,39,32,46,Ensemble,0.0939
2025-11-10,IPAD-PRO-M4-11-256,PARTNER-013,36,30,42,Ensemble,0.0867
2025-11-17,IPAD-PRO-M4-11-256,PARTNER-013,49,40,58,Ensemble,0.0946
2025-11-24,IPAD-PRO-M4-11-256,PARTNER-013,52,43,61,Ensemble,0.096
2025-12-01,IPAD-PRO-M4-11-256,PARTNER-013,53,44,62,Ensemble,0.0885
2025-12-08,IPAD-PRO-M4-11-256,PARTNER-013,49,40,58,Ensemble,0.0959
2025-09-22,IPAD-PRO-M4-13-256,PARTNER-001,547,452,642,Ensemble,0.0929
2025-09-29,IPAD-PRO-M4-13-256,PARTNER-001,580,479,681,Ensemble,0.0964
2025-10-06,IPAD-PRO-M4-13-256,PARTNER-001,580,479,681,Ensemble,0.0883
2025-10-13,IPAD-PRO-M4-13-256,PARTNER-001,559,462,656,Ensemble,0.0861
2025-10-20,IPAD-PRO-M4-13-256,PARTNER-001,542,448,636,Ensemble,0.086
2025-10-27,IPAD-PRO-M4-13-256,PARTNER-001,621,513,729,Ensemble,0.0796
2025-11-03,IPAD-PRO-M4-13-256,PARTNER-001,582,481,683,Ensemble,0.0939
2025-11-10,IPAD-PRO-M4-13-256,PARTNER-001,606,501,711,Ensemble,0.0891
2025-11-17,IPAD-PRO-M4-13-256,PARTNER-001,826,682,970,Ensemble,0.0923
2025-11-24,IPAD-PRO-M4-13-256,PARTNER-001,816,674,958,Ensemble,0.0844
2025-12-01,IPAD-PRO-M4-13-256,PARTNER-001,895,739,1051,Ensemble,0.0835
2025-12-08,IPAD-PRO-M4-13-256,PARTNER-001,772,638,906,Ensemble,0.0849
2025-09-22,IPAD-PRO-M4-13-256,PARTNER-002,490,405,575,Ensemble,0.0776
2025-09-29,IPAD-PRO-M4-13-256,PARTNER-002,487,402,572,Ensemble,0.0784
2025-10-06,IPAD-PRO-M4-13-256,PARTNER-002,516,426,606,Ensemble,0.0874
2025-10-13,IPAD-PRO-M4-13-256,PARTNER-002,516,426,606,Ensemble,0.0806
2025-10-20,IPAD-PRO-M4-13-256,PARTNER-002,498,411,585,Ensemble,0.0927
2025-10-27,IPAD-PRO-M4-13-256,PARTNER-002,550,454,646,Ensemble,0.0951
2025-11-03,IPAD-PRO-M4-13-256,PARTNER-002,530,438,622,Ensemble,0.0855
2025-11-10,IPAD-PRO-M4-13-256,PARTNER-002,525,434,616,Ensemble,0.0832
2025-11-17,IPAD-PRO-M4-13-256,PARTNER-002,710,586,834,Ensemble,0.0967
2025-11-24,IPAD-PRO-M4-13-256,PARTNER-002,697,576,818,Ensemble,0.0908
2025-12-01,IPAD-PRO-M4-13-256,PARTNER-002,689,569,809,Ensemble,0.0823
2025-12-08,IPAD-PRO-M4-13-256,PARTNER-002,684,565,803,Ensemble,0.0909
2025-09-22,IPAD-PRO-M4-13-256,PARTNER-003,279,230,328,Ensemble,0.0804
2025-09-29,IPAD-PRO-M4-13-256,PARTNER-003,245,202,288,Ensemble,0.0799
2025-10-06,IPAD-PRO-M4-13-256,PARTNER-003,260,215,305,Ensemble,0.0857
2025-10-13,IPAD-PRO-M4-13-256,PARTNER-003,266,220,312,Ensemble,0.0912
2025-10-20,IPAD-PRO-M4-13-256,PARTNER-003,265,219,311,Ensemble,0.0846
2025-10-27,IPAD-PRO-M4-13-256,PARTNER-003,282,233,331,Ensemble,0.0781
2025-11-03,IPAD-PRO-M4-13-256,PARTNER-003,270,223,317,Ensemble,0.0872
2025-11-10,IPAD-PRO-M4-13-256,PARTNER-003,283,234,332,Ensemble,0.0964
2025-11-17,IPAD-PRO-M4-13-256,PARTNER-003,360,297,423,Ensemble,0.0847
2025-11-24,IPAD-PRO-M4-13-256,PARTNER-003,376,311,441,Ensemble,0.0863
2025-12-01,IPAD-PRO-M4-13-256,PARTNER-003,389,321,457,Ensemble,0.0936
2025-12-08,IPAD-PRO-M4-13-256,PARTNER-003,371,306,436,Ensemble,0.078
2025-09-22,IPAD-PRO-M4-13-256,PARTNER-004,224,185,263,Ensemble,0.0841
2025-09-29,IPAD-PRO-M4-13-256,PARTNER-004,198,164,232,Ensemble,0.0784
2025-10-06,IPAD-PRO-M4-13-256,PARTNER-004,204,169,239,Ensemble,0.0836
2025-10-13,IPAD-PRO-M4-13-256,PARTNER-004,212,175,249,Ensemble,0.078
2025-10-20,IPAD-PRO-M4-13-256,PARTNER-004,218,180,256,Ensemble,0.0783
2025-10-27,IPAD-PRO-M4-13-256,PARTNER-004,212,175,249,Ensemble,0.0818
2025-11-03,IPAD-PRO-M4-13-256,PARTNER-004,218,180,256,Ensemble,0.0914
2025-11-10,IPAD-PRO-M4-13-256,PARTNER-004,227,188,266,Ensemble,0.0876
2025-11-17,IPAD-PRO-M4-13-256,PARTNER-004,321,265,377,Ensemble,0.0951
2025-11-24,IPAD-PRO-M4-13-256,PARTNER-004,297,245,349,Ensemble,0.0873
2025-12-01,IPAD-PRO-M4-13-256,PARTNER-004,313,259,367,Ensemble,0.0833
2025-12-08,IPAD-PRO-M4-13-256,PARTNER-004,314,259,369,Ensemble,0.0968
2025-09-22,IPAD-PRO-M4-13-256,PARTNER-005,137,113,161,Ensemble,0.0845
2025-09-29,IPAD-PRO-M4-13-256,PARTNER-005,137,113,161,Ensemble,0.0931
2025-10-06,IPAD-PRO-M4-13-256,PARTNER-005,130,107,153,Ensemble,0.0782
2025-10-13,IPAD-PRO-M4-13-256,PARTNER-005,138,114,162,Ensemble,0.0792
2025-10-20,IPAD-PRO-M4-13-256,PARTNER-005,131,108,154,Ensemble,0.0899
2025-10-27,IPAD-PRO-M4-13-256,PARTNER-005,132,109,155,Ensemble,0.0869
2025-11-03,IPAD-PRO-M4-13-256,PARTNER-005,133,110,156,Ensemble,0.0775
2025-11-10,IPAD-PRO-M4-13-256,PARTNER-005,129,107,151,Ensemble,0.0833
2025-11-17,IPAD-PRO-M4-13-256,PARTNER-005,188,155,221,Ensemble,0.0827
2025-11-24,IPAD-PRO-M4-13-256,PARTNER-005,176,145,207,Ensemble,0.0831
2025-12-01,IPAD-PRO-M4-13-256,PARTNER-005,192,159,225,Ensemble,0.0918
2025-12-08,IPAD-PRO-M4-13-256,PARTNER-005,181,150,212,Ensemble,0.0938
2025-09-22,IPAD-PRO-M4-13-256,PARTNER-006,153,126,180,Ensemble,0.0922
2025-09-29,IPAD-PRO-M4-13-256,PARTNER-006,145,120,170,Ensemble,0.0863
2025-10-06,IPAD-PRO-M4-13-256,PARTNER-006,143,118,168,Ensemble,0.0921
2025-10-13,IPAD-PRO-M4-13-256,PARTNER-006,158,131,185,Ensemble,0.0872
2025-10-20,IPAD-PRO-M4-13-256,PARTNER-006,157,130,184,Ensemble,0.0862
2025-10-27,IPAD-PRO-M4-13-256,PARTNER-006,154,127,181,Ensemble,0.0852
2025-11-03,IPAD-PRO-M4-13-256,PARTNER-006,146,121,171,Ensemble,0.0883
2025-11-10,IPAD-PRO-M4-13-256,PARTNER-006,147,121,173,Ensemble,0.0897
2025-11-17,IPAD-PRO-M4-13-256,PARTNER-006,229,189,269,Ensemble,0.084
2025-11-24,IPAD-PRO-M4-13-256,PARTNER-006,222,183,261,Ensemble,0.0919
2025-12-01,IPAD-PRO-M4-13-256,PARTNER-006,214,177,251,Ensemble,0.0852
2025-12-08,IPAD-PRO-M4-13-256,PARTNER-006,224,185,263,Ensemble,0.0892
2025-09-22,IPAD-PRO-M4-13-256,PARTNER-007,232,192,272,Ensemble,0.0919
2025-09-29,IPAD-PRO-M4-13-256,PARTNER-007,222,183,261,Ensemble,0.0885
2025-10-06,IPAD-PRO-M4-13-256,PARTNER-007,245,202,288,Ensemble,0.0772
2025-10-13,IPAD-PRO-M4-13-256,PARTNER-007,229,189,269,Ensemble,0.0937
2025-10-20,IPAD-PRO-M4-13-256,PARTNER-007,252,208,296,Ensemble,0.0816
2025-10-27,IPAD-PRO-M4-13-256,PARTNER-007,242,200,284,Ensemble,0.0915
2025-11-03,IPAD-PRO-M4-13-256,PARTNER-007,237,196,278,Ensemble,0.0843
2025-11-10,IPAD-PRO-M4-13-256,PARTNER-007,248,205,291,Ensemble,0.0856
2025-11-17,IPAD-PRO-M4-13-256,PARTNER-007,323,267,379,Ensemble,0.0838
2025-11-24,IPAD-PRO-M4-13-256,PARTNER-007,367,303,431,Ensemble,0.0881
2025-12-01,IPAD-PRO-M4-13-256,PARTNER-007,336,278,394,Ensemble,0.0819
2025-12-08,IPAD-PRO-M4-13-256,PARTNER-007,340,281,399,Ensemble,0.0859
2025-09-22,IPAD-PRO-M4-13-256,PARTNER-008,135,112,158,Ensemble,0.0909
2025-09-29,IPAD-PRO-M4-13-256,PARTNER-008,130,107,153,Ensemble,0.0883
2025-10-06,IPAD-PRO-M4-13-256,PARTNER-008,141,116,166,Ensemble,0.079
2025-10-13,IPAD-PRO-M4-13-256,PARTNER-008,137,113,161,Ensemble,0.0955
2025-10-20,IPAD-PRO-M4-13-256,PARTNER-008,135,112,158,Ensemble,0.0817
2025-10-27,IPAD-PRO-M4-13-256,PARTNER-008,139,115,163,Ensemble,0.0952
2025-11-03,IPAD-PRO-M4-13-256,PARTNER-008,126,104,148,Ensemble,0.0941
2025-11-10,IPAD-PRO-M4-13-256,PARTNER-008,127,105,149,Ensemble,0.0887
2025-11-17,IPAD-PRO-M4-13-256,PARTNER-008,193,159,227,Ensemble,0.077
2025-11-24,IPAD-PRO-M4-13-256,PARTNER-008,207,171,243,Ensemble,0.0778
2025-12-01,IPAD-PRO-M4-13-256,PARTNER-008,194,160,228,Ensemble,0.0814
2025-12-08,IPAD-PRO-M4-13-256,PARTNER-008,183,151,215,Ensemble,0.0914
2025-09-22,IPAD-PRO-M4-13-256,PARTNER-009,68,56,80,Ensemble,0.0806
2025-09-29,IPAD-PRO-M4-13-256,PARTNER-009,65,54,76,Ensemble,0.0828
2025-10-06,IPAD-PRO-M4-13-256,PARTNER-009,68,56,80,Ensemble,0.0955
2025-10-13,IPAD-PRO-M4-13-256,PARTNER-009,68,56,80,Ensemble,0.0917
2025-10-20,IPAD-PRO-M4-13-256,PARTNER-009,64,53,75,Ensemble,0.0961
2025-10-27,IPAD-PRO-M4-13-256,PARTNER-009,64,53,75,Ensemble,0.0872
2025-11-03,IPAD-PRO-M4-13-256,PARTNER-009,65,54,76,Ensemble,0.079
2025-11-10,IPAD-PRO-M4-13-256,PARTNER-009,65,54,76,Ensemble,0.0879
2025-11-17,IPAD-PRO-M4-13-256,PARTNER-009,90,74,106,Ensemble,0.0965
2025-11-24,IPAD-PRO-M4-13-256,PARTNER-009,95,78,112,Ensemble,0.0959
2025-12-01,IPAD-PRO-M4-13-256,PARTNER-009,97,80,114,Ensemble,0.0852
2025-12-08,IPAD-PRO-M4-13-256,PARTNER-009,95,78,112,Ensemble,0.0792
2025-09-22,IPAD-PRO-M4-13-256,PARTNER-010,74,61,87,Ensemble,0.0873
2025-09-29,IPAD-PRO-M4-13-256,PARTNER-010,72,59,85,Ensemble,0.0804
2025-10-06,IPAD-PRO-M4-13-256,PARTNER-010,72,59,85,Ensemble,0.0909
2025-10-13,IPAD-PRO-M4-13-256,PARTNER-010,81,67,95,Ensemble,0.0914
2025-10-20,IPAD-PRO-M4-13-256,PARTNER-010,74,61,87,Ensemble,0.0872
2025-10-27,IPAD-PRO-M4-13-256,PARTNER-010,74,61,87,Ensemble,0.0819
2025-11-03,IPAD-PRO-M4-13-256,PARTNER-010,73,60,86,Ensemble,0.0897
2025-11-10,IPAD-PRO-M4-13-256,PARTNER-010,73,60,86,Ensemble,0.0896
2025-11-17,IPAD-PRO-M4-13-256,PARTNER-010,109,90,128,Ensemble,0.092
2025-11-24,IPAD-PRO-M4-13-256,PARTNER-010,107,88,126,Ensemble,0.0877
2025-12-01,IPAD-PRO-M4-13-256,PARTNER-010,108,89,127,Ensemble,0.086
2025-12-08,IPAD-PRO-M4-13-256,PARTNER-010,108,89,127,Ensemble,0.094
2025-09-22,IPAD-PRO-M4-13-256,PARTNER-011,53,44,62,Ensemble,0.087
2025-09-29,IPAD-PRO-M4-13-256,PARTNER-011,51,42,60,Ensemble,0.0784
2025-10-06,IPAD-PRO-M4-13-256,PARTNER-011,53,44,62,Ensemble,0.0846
2025-10-13,IPAD-PRO-M4-13-256,PARTNER-011,50,41,59,Ensemble,0.0904
2025-10-20,IPAD-PRO-M4-13-256,PARTNER-011,55,45,65,Ensemble,0.0904
2025-10-27,IPAD-PRO-M4-13-256,PARTNER-011,52,43,61,Ensemble,0.0943
2025-11-03,IPAD-PRO-M4-13-256,PARTNER-011,52,43,61,Ensemble,0.077
2025-11-10,IPAD-PRO-M4-13-256,PARTNER-011,50,41,59,Ensemble,0.0825
2025-11-17,IPAD-PRO-M4-13-256,PARTNER-011,74,61,87,Ensemble,0.0917
2025-11-24,IPAD-PRO-M4-13-256,PARTNER-011,80,66,94,Ensemble,0.0931
2025-12-01,IPAD-PRO-M4-13-256,PARTNER-011,75,62,88,Ensemble,0.0918
2025-12-08,IPAD-PRO-M4-13-256,PARTNER-011,80,66,94,Ensemble,0.0805
2025-09-22,IPAD-PRO-M4-13-256,PARTNER-012,39,32,46,Ensemble,0.0814
2025-09-29,IPAD-PRO-M4-13-256,PARTNER-012,38,31,45,Ensemble,0.0879
2025-10-06,IPAD-PRO-M4-13-256,PARTNER-012,36,30,42,Ensemble,0.0961
2025-10-13,IPAD-PRO-M4-13-256,PARTNER-012,38,31,45,Ensemble,0.0951
2025-10-20,IPAD-PRO-M4-13-256,PARTNER-012,38,31,45,Ensemble,0.0806
2025-10-27,IPAD-PRO-M4-13-256,PARTNER-012,36,30,42,Ensemble,0.0896
2025-11-03,IPAD-PRO-M4-13-256,PARTNER-012,40,33,47,Ensemble,0.083
2025-11-10,IPAD-PRO-M4-13-256,PARTNER-012,38,31,45,Ensemble,0.0948
2025-11-17,IPAD-PRO-M4-13-256,PARTNER-012,46,38,54,Ensemble,0.0869
2025-11-24,IPAD-PRO-M4-13-256,PARTNER-012,53,44,62,Ensemble,0.0888
2025-12-01,IPAD-PRO-M4-13-256,PARTNER-012,55,45,65,Ensemble,0.0856
2025-12-08,IPAD-PRO-M4-13-256,PARTNER-012,56,46,66,Ensemble,0.0803
2025-09-22,IPAD-PRO-M4-13-256,PARTNER-013,27,22,32,Ensemble,0.078
2025-09-29,IPAD-PRO-M4-13-256,PARTNER-013,26,21,31,Ensemble,0.0965
2025-10-06,IPAD-PRO-M4-13-256,PARTNER-013,27,22,32,Ensemble,0.0811
2025-10-13,IPAD-PRO-M4-13-256,PARTNER-013,27,22,32,Ensemble,0.0818
2025-10-20,IPAD-PRO-M4-13-256,PARTNER-013,27,22,32,Ensemble,0.0878
2025-10-27,IPAD-PRO-M4-13-256,PARTNER-013,28,23,33,Ensemble,0.0968
2025-11-03,IPAD-PRO-M4-13-256,PARTNER-013,28,23,33,Ensemble,0.0898
2025-11-10,IPAD-PRO-M4-13-256,PARTNER-013,30,25,35,Ensemble,0.0942
2025-11-17,IPAD-PRO-M4-13-256,PARTNER-013,39,32,46,Ensemble,0.0955
2025-11-24,IPAD-PRO-M4-13-256,PARTNER-013,39,32,46,Ensemble,0.0809
2025-12-01,IPAD-PRO-M4-13-256,PARTNER-013,39,32,46,Ensemble,0.0813
2025-12-08,IPAD-PRO-M4-13-256,PARTNER-013,39,32,46,Ensemble,0.0876
2025-09-22,IPHONE-15-128,PARTNER-001,4180,3453,4907,Ensemble,0.0956
2025-09-29,IPHONE-15-128,PARTNER-001,4723,3901,5545,Ensemble,0.0805
2025-10-06,IPHONE-15-128,PARTNER-001,4375,3614,5136,Ensemble,0.0918
2025-10-13,IPHONE-15-128,PARTNER-001,4619,3815,5423,Ensemble,0.0969
2025-10-20,IPHONE-15-128,PARTNER-001,4549,3757,5341,Ensemble,0.0882
2025-10-27,IPHONE-15-128,PARTNER-001,4357,3599,5115,Ensemble,0.0938
2025-11-03,IPHONE-15-128,PARTNER-001,4729,3906,5552,Ensemble,0.0965
2025-11-10,IPHONE-15-128,PARTNER-001,4366,3606,5126,Ensemble,0.08
2025-11-17,IPHONE-15-128,PARTNER-001,6528,5392,7664,Ensemble,0.0848
2025-11-24,IPHONE-15-128,PARTNER-001,6787,5606,7968,Ensemble,0.0777
2025-12-01,IPHONE-15-128,PARTNER-001,6906,5704,8108,Ensemble,0.0824
2025-12-08,IPHONE-15-128,PARTNER-001,6041,4990,7092,Ensemble,0.0843
2025-09-22,IPHONE-15-128,PARTNER-002,3510,2899,4121,Ensemble,0.078
2025-09-29,IPHONE-15-128,PARTNER-002,3291,2718,3864,Ensemble,0.0917
2025-10-06,IPHONE-15-128,PARTNER-002,3401,2809,3993,Ensemble,0.0906
2025-10-13,IPHONE-15-128,PARTNER-002,3417,2822,4012,Ensemble,0.0859
2025-10-20,IPHONE-15-128,PARTNER-002,3143,2596,3690,Ensemble,0.0923
2025-10-27,IPHONE-15-128,PARTNER-002,3456,2855,4057,Ensemble,0.0854
2025-11-03,IPHONE-15-128,PARTNER-002,3296,2722,3870,Ensemble,0.0956
2025-11-10,IPHONE-15-128,PARTNER-002,3438,2840,4036,Ensemble,0.0947
2025-11-17,IPHONE-15-128,PARTNER-002,4653,3843,5463,Ensemble,0.0802
2025-11-24,IPHONE-15-128,PARTNER-002,5057,4177,5937,Ensemble,0.0794
2025-12-01,IPHONE-15-128,PARTNER-002,5234,4323,6145,Ensemble,0.09
2025-12-08,IPHONE-15-128,PARTNER-002,5151,4255,6047,Ensemble,0.0841
2025-09-22,IPHONE-15-128,PARTNER-003,1843,1522,2164,Ensemble,0.0857
2025-09-29,IPHONE-15-128,PARTNER-003,1832,1513,2151,Ensemble,0.0791
2025-10-06,IPHONE-15-128,PARTNER-003,1836,1517,2155,Ensemble,0.0849
2025-10-13,IPHONE-15-128,PARTNER-003,1756,1450,2062,Ensemble,0.0904
2025-10-20,IPHONE-15-128,PARTNER-003,1799,1486,2112,Ensemble,0.0801
2025-10-27,IPHONE-15-128,PARTNER-003,1893,1564,2222,Ensemble,0.0889
2025-11-03,IPHONE-15-128,PARTNER-003,1714,1416,2012,Ensemble,0.0953
2025-11-10,IPHONE-15-128,PARTNER-003,2017,1666,2368,Ensemble,0.095
2025-11-17,IPHONE-15-128,PARTNER-003,2638,2179,3097,Ensemble,0.0778
2025-11-24,IPHONE-15-128,PARTNER-003,2809,2320,3298,Ensemble,0.0835
2025-12-01,IPHONE-15-128,PARTNER-003,2803,2315,3291,Ensemble,0.0858
2025-12-08,IPHONE-15-128,PARTNER-003,2687,2219,3155,Ensemble,0.0779
2025-09-22,IPHONE-15-128,PARTNER-004,1240,1024,1456,Ensemble,0.0803
2025-09-29,IPHONE-15-128,PARTNER-004,1134,937,1331,Ensemble,0.0956
2025-10-06,IPHONE-15-128,PARTNER-004,1176,971,1381,Ensemble,0.0889
2025-10-13,IPHONE-15-128,PARTNER-004,1263,1043,1483,Ensemble,0.0856
2025-10-20,IPHONE-15-128,PARTNER-004,1195,987,1403,Ensemble,0.0834
2025-10-27,IPHONE-15-128,PARTNER-004,1241,1025,1457,Ensemble,0.083
2025-11-03,IPHONE-15-128,PARTNER-004,1259,1040,1478,Ensemble,0.09
2025-11-10,IPHONE-15-128,PARTNER-004,1315,1086,1544,Ensemble,0.0893
2025-11-17,IPHONE-15-128,PARTNER-004,1978,1634,2322,Ensemble,0.0785
2025-11-24,IPHONE-15-128,PARTNER-004,1837,1517,2157,Ensemble,0.0942
2025-12-01,IPHONE-15-128,PARTNER-004,1840,1520,2160,Ensemble,0.0942
2025-12-08,IPHONE-15-128,PARTNER-004,1706,1409,2003,Ensemble,0.095
2025-09-22,IPHONE-15-128,PARTNER-005,1001,827,1175,Ensemble,0.0961
2025-09-29,IPHONE-15-128,PARTNER-005,1058,874,1242,Ensemble,0.0794
2025-10-06,IPHONE-15-128,PARTNER-005,991,819,1163,Ensemble,0.0825
2025-10-13,IPHONE-15-128,PARTNER-005,1061,876,1246,Ensemble,0.0921
2025-10-20,IPHONE-15-128,PARTNER-005,1060,876,1244,Ensemble,0.0883
