date,product_id,partner_id,forecast_units,forecast_lower,forecast_upper,forecast_model,forecast_accuracy_mape
2025-11-10,IPAD-MINI-7-128,PARTNER-003,555,446,664,Prophet,0.0914
2025-11-10,IPAD-MINI-7-128,PARTNER-003,604,480,728,RF,0.1128
2025-11-10,IPAD-MINI-7-128,PARTNER-003,536,443,629,Ensemble,0.0884
2025-11-17,IPAD-MINI-7-128,PARTNER-003,765,589,941,ARIMA,0.1177
2025-11-17,IPAD-MINI-7-128,PARTNER-003,839,675,1003,Prophet,0.1054
2025-11-17,IPAD-MINI-7-128,PARTNER-003,782,621,943,RF,0.098
2025-11-17,IPAD-MINI-7-128,PARTNER-003,801,662,940,Ensemble,0.0854
2025-11-24,IPAD-MINI-7-128,PARTNER-003,721,555,887,ARIMA,0.1122
2025-11-24,IPAD-MINI-7-128,PARTNER-003,815,655,975,Prophet,0.0989
2025-11-24,IPAD-MINI-7-128,PARTNER-003,840,667,1013,RF,0.1057
2025-11-24,IPAD-MINI-7-128,PARTNER-003,768,634,902,Ensemble,0.0817
2025-12-01,IPAD-MINI-7-128,PARTNER-003,799,615,983,ARIMA,0.1209
2025-12-01,IPAD-MINI-7-128,PARTNER-003,780,627,933,Prophet,0.0971
2025-12-01,IPAD-MINI-7-128,PARTNER-003,750,596,904,RF,0.1049
2025-12-01,IPAD-MINI-7-128,PARTNER-003,838,692,984,Ensemble,0.0807
2025-12-08,IPAD-MINI-7-128,PARTNER-003,862,664,1060,ARIMA,0.1181
2025-12-08,IPAD-MINI-7-128,PARTNER-003,830,667,993,Prophet,0.0983
2025-12-08,IPAD-MINI-7-128,PARTNER-003,864,686,1042,RF,0.0993
2025-12-08,IPAD-MINI-7-128,PARTNER-003,820,677,963,Ensemble,0.0928
2025-09-22,IPAD-MINI-7-128,PARTNER-004,466,359,573,ARIMA,0.1064
2025-09-22,IPAD-MINI-7-128,PARTNER-004,461,371,551,Prophet,0.0936
2025-09-22,IPAD-MINI-7-128,PARTNER-004,458,364,552,RF,0.0977
2025-09-22,IPAD-MINI-7-128,PARTNER-004,454,375,533,Ensemble,0.0865
2025-09-29,IPAD-MINI-7-128,PARTNER-004,472,363,581,ARIMA,0.1108
2025-09-29,IPAD-MINI-7-128,PARTNER-004,488,392,584,Prophet,0.089
2025-09-29,IPAD-MINI-7-128,PARTNER-004,469,372,566,RF,0.1062
2025-09-29,IPAD-MINI-7-128,PARTNER-004,486,401,571,Ensemble,0.079
2025-10-06,IPAD-MINI-7-128,PARTNER-004,502,387,617,ARIMA,0.1086
2025-10-06,IPAD-MINI-7-128,PARTNER-004,484,389,579,Prophet,0.1063
2025-10-06,IPAD-MINI-7-128,PARTNER-004,502,399,605,RF,0.1084
2025-10-06,IPAD-MINI-7-128,PARTNER-004,487,402,572,Ensemble,0.089
2025-10-13,IPAD-MINI-7-128,PARTNER-004,437,336,538,ARIMA,0.1067
2025-10-13,IPAD-MINI-7-128,PARTNER-004,517,416,618,Prophet,0.092
2025-10-13,IPAD-MINI-7-128,PARTNER-004,480,381,579,RF,0.1005
2025-10-13,IPAD-MINI-7-128,PARTNER-004,511,422,600,Ensemble,0.0877
2025-10-20,IPAD-MINI-7-128,PARTNER-004,498,383,613,ARIMA,0.1114
2025-10-20,IPAD-MINI-7-128,PARTNER-004,494,397,591,Prophet,0.1012
2025-10-20,IPAD-MINI-7-128,PARTNER-004,467,371,563,RF,0.1018
2025-10-20,IPAD-MINI-7-128,PARTNER-004,464,383,545,Ensemble,0.0828
2025-10-27,IPAD-MINI-7-128,PARTNER-004,514,396,632,ARIMA,0.1224
2025-10-27,IPAD-MINI-7-128,PARTNER-004,496,399,593,Prophet,0.1049
2025-10-27,IPAD-MINI-7-128,PARTNER-004,479,380,578,RF,0.1028
2025-10-27,IPAD-MINI-7-128,PARTNER-004,459,379,539,Ensemble,0.082
2025-11-03,IPAD-MINI-7-128,PARTNER-004,498,383,613,ARIMA,0.1076
2025-11-03,IPAD-MINI-7-128,PARTNER-004,529,425,633,Prophet,0.0995
2025-11-03,IPAD-MINI-7-128,PARTNER-004,475,377,573,RF,0.1089
2025-11-03,IPAD-MINI-7-128,PARTNER-004,526,434,618,Ensemble,0.0935
2025-11-10,IPAD-MINI-7-128,PARTNER-004,487,375,599,ARIMA,0.1239
2025-11-10,IPAD-MINI-7-128,PARTNER-004,536,431,641,Prophet,0.0886
2025-11-10,IPAD-MINI-7-128,PARTNER-004,492,391,593,RF,0.0964
2025-11-10,IPAD-MINI-7-128,PARTNER-004,482,398,566,Ensemble,0.0797
2025-11-17,IPAD-MINI-7-128,PARTNER-004,735,566,904,ARIMA,0.1072
2025-11-17,IPAD-MINI-7-128,PARTNER-004,642,516,768,Prophet,0.096
2025-11-17,IPAD-MINI-7-128,PARTNER-004,741,588,894,RF,0.1049
2025-11-17,IPAD-MINI-7-128,PARTNER-004,765,632,898,Ensemble,0.0822
2025-11-24,IPAD-MINI-7-128,PARTNER-004,627,483,771,ARIMA,0.1095
2025-11-24,IPAD-MINI-7-128,PARTNER-004,682,548,816,Prophet,0.1005
2025-11-24,IPAD-MINI-7-128,PARTNER-004,627,498,756,RF,0.0975
2025-11-24,IPAD-MINI-7-128,PARTNER-004,740,611,869,Ensemble,0.0944
2025-12-01,IPAD-MINI-7-128,PARTNER-004,651,501,801,ARIMA,0.1092
2025-12-01,IPAD-MINI-7-128,PARTNER-004,698,561,835,Prophet,0.1028
2025-12-01,IPAD-MINI-7-128,PARTNER-004,645,512,778,RF,0.0994
2025-12-01,IPAD-MINI-7-128,PARTNER-004,723,597,849,Ensemble,0.0859
2025-12-08,IPAD-MINI-7-128,PARTNER-004,675,520,830,ARIMA,0.1181
2025-12-08,IPAD-MINI-7-128,PARTNER-004,726,584,868,Prophet,0.0903
2025-12-08,IPAD-MINI-7-128,PARTNER-004,764,607,921,RF,0.1085
2025-12-08,IPAD-MINI-7-128,PARTNER-004,781,645,917,Ensemble,0.0818
2025-09-22,IPAD-MINI-7-128,PARTNER-005,402,310,494,ARIMA,0.1053
2025-09-22,IPAD-MINI-7-128,PARTNER-005,380,306,454,Prophet,0.1004
2025-09-22,IPAD-MINI-7-128,PARTNER-005,389,309,469,RF,0.103
2025-09-22,IPAD-MINI-7-128,PARTNER-005,374,309,439,Ensemble,0.0844
2025-09-29,IPAD-MINI-7-128,PARTNER-005,353,272,434,ARIMA,0.1222
2025-09-29,IPAD-MINI-7-128,PARTNER-005,385,310,460,Prophet,0.0897
2025-09-29,IPAD-MINI-7-128,PARTNER-005,368,292,444,RF,0.1071
2025-09-29,IPAD-MINI-7-128,PARTNER-005,361,298,424,Ensemble,0.0788
2025-10-06,IPAD-MINI-7-128,PARTNER-005,354,273,435,ARIMA,0.1066
2025-10-06,IPAD-MINI-7-128,PARTNER-005,388,312,464,Prophet,0.1054
2025-10-06,IPAD-MINI-7-128,PARTNER-005,362,287,437,RF,0.1067
2025-10-06,IPAD-MINI-7-128,PARTNER-005,396,327,465,Ensemble,0.0911
2025-10-13,IPAD-MINI-7-128,PARTNER-005,365,281,449,ARIMA,0.1081
2025-10-13,IPAD-MINI-7-128,PARTNER-005,352,283,421,Prophet,0.1011
2025-10-13,IPAD-MINI-7-128,PARTNER-005,402,319,485,RF,0.0974
2025-10-13,IPAD-MINI-7-128,PARTNER-005,395,326,464,Ensemble,0.0828
2025-10-20,IPAD-MINI-7-128,PARTNER-005,388,299,477,ARIMA,0.1209
2025-10-20,IPAD-MINI-7-128,PARTNER-005,387,311,463,Prophet,0.0897
2025-10-20,IPAD-MINI-7-128,PARTNER-005,388,308,468,RF,0.0941
2025-10-20,IPAD-MINI-7-128,PARTNER-005,363,300,426,Ensemble,0.0883
2025-10-27,IPAD-MINI-7-128,PARTNER-005,373,287,459,ARIMA,0.1239
2025-10-27,IPAD-MINI-7-128,PARTNER-005,381,306,456,Prophet,0.1006
2025-10-27,IPAD-MINI-7-128,PARTNER-005,399,317,481,RF,0.1116
2025-10-27,IPAD-MINI-7-128,PARTNER-005,415,343,487,Ensemble,0.0895
2025-11-03,IPAD-MINI-7-128,PARTNER-005,428,330,526,ARIMA,0.1151
2025-11-03,IPAD-MINI-7-128,PARTNER-005,383,308,458,Prophet,0.0912
2025-11-03,IPAD-MINI-7-128,PARTNER-005,425,337,513,RF,0.113
2025-11-03,IPAD-MINI-7-128,PARTNER-005,361,298,424,Ensemble,0.079
2025-11-10,IPAD-MINI-7-128,PARTNER-005,341,263,419,ARIMA,0.1092
2025-11-10,IPAD-MINI-7-128,PARTNER-005,377,303,451,Prophet,0.0895
2025-11-10,IPAD-MINI-7-128,PARTNER-005,362,287,437,RF,0.0943
2025-11-10,IPAD-MINI-7-128,PARTNER-005,395,326,464,Ensemble,0.0862
2025-11-17,IPAD-MINI-7-128,PARTNER-005,581,447,715,ARIMA,0.1214
2025-11-17,IPAD-MINI-7-128,PARTNER-005,546,439,653,Prophet,0.0966
2025-11-17,IPAD-MINI-7-128,PARTNER-005,593,471,715,RF,0.1098
2025-11-17,IPAD-MINI-7-128,PARTNER-005,558,461,655,Ensemble,0.0948
2025-11-24,IPAD-MINI-7-128,PARTNER-005,537,413,661,ARIMA,0.1161
2025-11-24,IPAD-MINI-7-128,PARTNER-005,554,445,663,Prophet,0.1072
2025-11-24,IPAD-MINI-7-128,PARTNER-005,549,436,662,RF,0.0962
2025-11-24,IPAD-MINI-7-128,PARTNER-005,511,422,600,Ensemble,0.0914
2025-12-01,IPAD-MINI-7-128,PARTNER-005,525,404,646,ARIMA,0.1242
2025-12-01,IPAD-MINI-7-128,PARTNER-005,566,455,677,Prophet,0.1063
2025-12-01,IPAD-MINI-7-128,PARTNER-005,551,437,665,RF,0.1127
2025-12-01,IPAD-MINI-7-128,PARTNER-005,568,469,667,Ensemble,0.0929
2025-12-08,IPAD-MINI-7-128,PARTNER-005,552,425,679,ARIMA,0.1085
2025-12-08,IPAD-MINI-7-128,PARTNER-005,550,442,658,Prophet,0.0898
2025-12-08,IPAD-MINI-7-128,PARTNER-005,525,417,633,RF,0.1126
2025-12-08,IPAD-MINI-7-128,PARTNER-005,568,469,667,Ensemble,0.0907
2025-09-22,IPAD-MINI-7-128,PARTNER-006,334,257,411,ARIMA,0.1116
2025-09-22,IPAD-MINI-7-128,PARTNER-006,350,281,419,Prophet,0.1038
2025-09-22,IPAD-MINI-7-128,PARTNER-006,332,264,400,RF,0.0989
2025-09-22,IPAD-MINI-7-128,PARTNER-006,327,270,384,Ensemble,0.088
2025-09-29,IPAD-MINI-7-128,PARTNER-006,356,274,438,ARIMA,0.1223
2025-09-29,IPAD-MINI-7-128,PARTNER-006,314,252,376,Prophet,0.088
2025-09-29,IPAD-MINI-7-128,PARTNER-006,367,291,443,RF,0.1041
2025-09-29,IPAD-MINI-7-128,PARTNER-006,352,291,413,Ensemble,0.078
2025-10-06,IPAD-MINI-7-128,PARTNER-006,341,263,419,ARIMA,0.1156
2025-10-06,IPAD-MINI-7-128,PARTNER-006,345,277,413,Prophet,0.1053
2025-10-06,IPAD-MINI-7-128,PARTNER-006,336,267,405,RF,0.098
2025-10-06,IPAD-MINI-7-128,PARTNER-006,364,301,427,Ensemble,0.0883
2025-10-13,IPAD-MINI-7-128,PARTNER-006,325,250,400,ARIMA,0.1149
2025-10-13,IPAD-MINI-7-128,PARTNER-006,328,264,392,Prophet,0.0993
2025-10-13,IPAD-MINI-7-128,PARTNER-006,341,271,411,RF,0.1078
2025-10-13,IPAD-MINI-7-128,PARTNER-006,364,301,427,Ensemble,0.0798
2025-10-20,IPAD-MINI-7-128,PARTNER-006,373,287,459,ARIMA,0.1142
2025-10-20,IPAD-MINI-7-128,PARTNER-006,353,284,422,Prophet,0.0963
2025-10-20,IPAD-MINI-7-128,PARTNER-006,334,265,403,RF,0.1094
2025-10-20,IPAD-MINI-7-128,PARTNER-006,350,289,411,Ensemble,0.095
2025-10-27,IPAD-MINI-7-128,PARTNER-006,343,264,422,ARIMA,0.1231
2025-10-27,IPAD-MINI-7-128,PARTNER-006,359,289,429,Prophet,0.0896
2025-10-27,IPAD-MINI-7-128,PARTNER-006,354,281,427,RF,0.095
2025-10-27,IPAD-MINI-7-128,PARTNER-006,351,290,412,Ensemble,0.0874
2025-11-03,IPAD-MINI-7-128,PARTNER-006,389,300,478,ARIMA,0.1157
2025-11-03,IPAD-MINI-7-128,PARTNER-006,352,283,421,Prophet,0.0914
2025-11-03,IPAD-MINI-7-128,PARTNER-006,355,282,428,RF,0.1078
2025-11-03,IPAD-MINI-7-128,PARTNER-006,377,311,443,Ensemble,0.0945
2025-11-10,IPAD-MINI-7-128,PARTNER-006,365,281,449,ARIMA,0.121
2025-11-10,IPAD-MINI-7-128,PARTNER-006,342,275,409,Prophet,0.0972
2025-11-10,IPAD-MINI-7-128,PARTNER-006,354,281,427,RF,0.1051
2025-11-10,IPAD-MINI-7-128,PARTNER-006,350,289,411,Ensemble,0.0787
2025-11-17,IPAD-MINI-7-128,PARTNER-006,542,417,667,ARIMA,0.1216
2025-11-17,IPAD-MINI-7-128,PARTNER-006,527,424,630,Prophet,0.1024
2025-11-17,IPAD-MINI-7-128,PARTNER-006,487,387,587,RF,0.1034
2025-11-17,IPAD-MINI-7-128,PARTNER-006,466,385,547,Ensemble,0.0919
2025-11-24,IPAD-MINI-7-128,PARTNER-006,491,378,604,ARIMA,0.1235
2025-11-24,IPAD-MINI-7-128,PARTNER-006,511,411,611,Prophet,0.1028
2025-11-24,IPAD-MINI-7-128,PARTNER-006,500,397,603,RF,0.1103
2025-11-24,IPAD-MINI-7-128,PARTNER-006,568,469,667,Ensemble,0.093
2025-12-01,IPAD-MINI-7-128,PARTNER-006,525,404,646,ARIMA,0.1227
2025-12-01,IPAD-MINI-7-128,PARTNER-006,507,408,606,Prophet,0.097
2025-12-01,IPAD-MINI-7-128,PARTNER-006,488,387,589,RF,0.1047
2025-12-01,IPAD-MINI-7-128,PARTNER-006,465,384,546,Ensemble,0.091
2025-12-08,IPAD-MINI-7-128,PARTNER-006,533,410,656,ARIMA,0.1205
2025-12-08,IPAD-MINI-7-128,PARTNER-006,514,413,615,Prophet,0.093
2025-12-08,IPAD-MINI-7-128,PARTNER-006,476,378,574,RF,0.1086
2025-12-08,IPAD-MINI-7-128,PARTNER-006,481,397,565,Ensemble,0.0935
2025-09-22,IPAD-MINI-7-128,PARTNER-007,515,397,633,ARIMA,0.1139
2025-09-22,IPAD-MINI-7-128,PARTNER-007,507,408,606,Prophet,0.0944
2025-09-22,IPAD-MINI-7-128,PARTNER-007,478,380,576,RF,0.0931
2025-09-22,IPAD-MINI-7-128,PARTNER-007,499,412,586,Ensemble,0.0918
2025-09-29,IPAD-MINI-7-128,PARTNER-007,503,387,619,ARIMA,0.1131
2025-09-29,IPAD-MINI-7-128,PARTNER-007,463,372,554,Prophet,0.1013
2025-09-29,IPAD-MINI-7-128,PARTNER-007,530,421,639,RF,0.0953
2025-09-29,IPAD-MINI-7-128,PARTNER-007,539,445,633,Ensemble,0.0882
2025-10-06,IPAD-MINI-7-128,PARTNER-007,524,403,645,ARIMA,0.1227
2025-10-06,IPAD-MINI-7-128,PARTNER-007,520,418,622,Prophet,0.1073
2025-10-06,IPAD-MINI-7-128,PARTNER-007,503,399,607,RF,0.1005
2025-10-06,IPAD-MINI-7-128,PARTNER-007,513,424,602,Ensemble,0.0936
2025-10-13,IPAD-MINI-7-128,PARTNER-007,454,350,558,ARIMA,0.1186
2025-10-13,IPAD-MINI-7-128,PARTNER-007,478,384,572,Prophet,0.1041
2025-10-13,IPAD-MINI-7-128,PARTNER-007,496,394,598,RF,0.1117
2025-10-13,IPAD-MINI-7-128,PARTNER-007,528,436,620,Ensemble,0.0804
2025-10-20,IPAD-MINI-7-128,PARTNER-007,529,407,651,ARIMA,0.1128
2025-10-20,IPAD-MINI-7-128,PARTNER-007,467,375,559,Prophet,0.0885
2025-10-20,IPAD-MINI-7-128,PARTNER-007,519,412,626,RF,0.1063
2025-10-20,IPAD-MINI-7-128,PARTNER-007,499,412,586,Ensemble,0.0803
2025-10-27,IPAD-MINI-7-128,PARTNER-007,456,351,561,ARIMA,0.1175
2025-10-27,IPAD-MINI-7-128,PARTNER-007,471,379,563,Prophet,0.0881
2025-10-27,IPAD-MINI-7-128,PARTNER-007,492,391,593,RF,0.1127
2025-10-27,IPAD-MINI-7-128,PARTNER-007,473,391,555,Ensemble,0.0839
2025-11-03,IPAD-MINI-7-128,PARTNER-007,548,422,674,ARIMA,0.1069
2025-11-03,IPAD-MINI-7-128,PARTNER-007,506,407,605,Prophet,0.0975
2025-11-03,IPAD-MINI-7-128,PARTNER-007,521,414,628,RF,0.0936
2025-11-03,IPAD-MINI-7-128,PARTNER-007,490,405,575,Ensemble,0.092
2025-11-10,IPAD-MINI-7-128,PARTNER-007,497,383,611,ARIMA,0.1216
2025-11-10,IPAD-MINI-7-128,PARTNER-007,519,417,621,Prophet,0.0892
2025-11-10,IPAD-MINI-7-128,PARTNER-007,528,419,637,RF,0.1015
2025-11-10,IPAD-MINI-7-128,PARTNER-007,472,390,554,Ensemble,0.0926
2025-11-17,IPAD-MINI-7-128,PARTNER-007,701,540,862,ARIMA,0.1154
2025-11-17,IPAD-MINI-7-128,PARTNER-007,705,567,843,Prophet,0.0885
2025-11-17,IPAD-MINI-7-128,PARTNER-007,775,615,935,RF,0.1099
2025-11-17,IPAD-MINI-7-128,PARTNER-007,654,540,768,Ensemble,0.0913
2025-11-24,IPAD-MINI-7-128,PARTNER-007,805,620,990,ARIMA,0.1175
2025-11-24,IPAD-MINI-7-128,PARTNER-007,688,553,823,Prophet,0.0881
2025-11-24,IPAD-MINI-7-128,PARTNER-007,774,615,933,RF,0.1082
2025-11-24,IPAD-MINI-7-128,PARTNER-007,690,570,810,Ensemble,0.0959
2025-12-01,IPAD-MINI-7-128,PARTNER-007,743,572,914,ARIMA,0.1223
2025-12-01,IPAD-MINI-7-128,PARTNER-007,736,592,880,Prophet,0.092
2025-12-01,IPAD-MINI-7-128,PARTNER-007,805,639,971,RF,0.1036
2025-12-01,IPAD-MINI-7-128,PARTNER-007,745,615,875,Ensemble,0.0855
2025-12-08,IPAD-MINI-7-128,PARTNER-007,715,551,879,ARIMA,0.1201
2025-12-08,IPAD-MINI-7-128,PARTNER-007,726,584,868,Prophet,0.104
2025-12-08,IPAD-MINI-7-128,PARTNER-007,714,567,861,RF,0.1016
2025-12-08,IPAD-MINI-7-128,PARTNER-007,760,628,892,Ensemble,0.0937
2025-09-22,IPAD-MINI-7-128,PARTNER-008,249,192,306,ARIMA,0.1128
2025-09-22,IPAD-MINI-7-128,PARTNER-008,276,222,330,Prophet,0.1022
2025-09-22,IPAD-MINI-7-128,PARTNER-008,274,218,330,RF,0.1069
2025-09-22,IPAD-MINI-7-128,PARTNER-008,264,218,310,Ensemble,0.0917
2025-09-29,IPAD-MINI-7-128,PARTNER-008,265,204,326,ARIMA,0.1177
2025-09-29,IPAD-MINI-7-128,PARTNER-008,277,223,331,Prophet,0.1069
2025-09-29,IPAD-MINI-7-128,PARTNER-008,255,202,308,RF,0.1006
2025-09-29,IPAD-MINI-7-128,PARTNER-008,290,240,340,Ensemble,0.0857
2025-10-06,IPAD-MINI-7-128,PARTNER-008,286,220,352,ARIMA,0.1093
2025-10-06,IPAD-MINI-7-128,PARTNER-008,272,219,325,Prophet,0.0906
2025-10-06,IPAD-MINI-7-128,PARTNER-008,285,226,344,RF,0.1086
2025-10-06,IPAD-MINI-7-128,PARTNER-008,277,229,325,Ensemble,0.0902
2025-10-13,IPAD-MINI-7-128,PARTNER-008,269,207,331,ARIMA,0.1241
2025-10-13,IPAD-MINI-7-128,PARTNER-008,277,223,331,Prophet,0.0936
2025-10-13,IPAD-MINI-7-128,PARTNER-008,271,215,327,RF,0.0948
2025-10-13,IPAD-MINI-7-128,PARTNER-008,257,212,302,Ensemble,0.0848
2025-10-20,IPAD-MINI-7-128,PARTNER-008,291,224,358,ARIMA,0.1204
2025-10-20,IPAD-MINI-7-128,PARTNER-008,266,214,318,Prophet,0.0896
2025-10-20,IPAD-MINI-7-128,PARTNER-008,243,193,293,RF,0.0955
2025-10-20,IPAD-MINI-7-128,PARTNER-008,279,230,328,Ensemble,0.0913
2025-10-27,IPAD-MINI-7-128,PARTNER-008,270,208,332,ARIMA,0.1112
2025-10-27,IPAD-MINI-7-128,PARTNER-008,260,209,311,Prophet,0.0994
2025-10-27,IPAD-MINI-7-128,PARTNER-008,268,213,323,RF,0.1113
2025-10-27,IPAD-MINI-7-128,PARTNER-008,280,231,329,Ensemble,0.0818
2025-11-03,IPAD-MINI-7-128,PARTNER-008,253,195,311,ARIMA,0.1085
2025-11-03,IPAD-MINI-7-128,PARTNER-008,261,210,312,Prophet,0.1016
2025-11-03,IPAD-MINI-7-128,PARTNER-008,266,211,321,RF,0.0954
2025-11-03,IPAD-MINI-7-128,PARTNER-008,259,214,304,Ensemble,0.0897
2025-11-10,IPAD-MINI-7-128,PARTNER-008,258,199,317,ARIMA,0.1173
2025-11-10,IPAD-MINI-7-128,PARTNER-008,270,217,323,Prophet,0.098
2025-11-10,IPAD-MINI-7-128,PARTNER-008,280,222,338,RF,0.1021
2025-11-10,IPAD-MINI-7-128,PARTNER-008,275,227,323,Ensemble,0.0835
2025-11-17,IPAD-MINI-7-128,PARTNER-008,398,306,490,ARIMA,0.1066
2025-11-17,IPAD-MINI-7-128,PARTNER-008,384,309,459,Prophet,0.0916
2025-11-17,IPAD-MINI-7-128,PARTNER-008,379,301,457,RF,0.1023
2025-11-17,IPAD-MINI-7-128,PARTNER-008,407,336,478,Ensemble,0.0772
2025-11-24,IPAD-MINI-7-128,PARTNER-008,369,284,454,ARIMA,0.1099
2025-11-24,IPAD-MINI-7-128,PARTNER-008,390,314,466,Prophet,0.0894
2025-11-24,IPAD-MINI-7-128,PARTNER-008,424,337,511,RF,0.1119
2025-11-24,IPAD-MINI-7-128,PARTNER-008,390,322,458,Ensemble,0.0879
2025-12-01,IPAD-MINI-7-128,PARTNER-008,362,279,445,ARIMA,0.1132
2025-12-01,IPAD-MINI-7-128,PARTNER-008,392,315,469,Prophet,0.1064
2025-12-01,IPAD-MINI-7-128,PARTNER-008,399,317,481,RF,0.1074
2025-12-01,IPAD-MINI-7-128,PARTNER-008,404,334,474,Ensemble,0.0805
2025-12-08,IPAD-MINI-7-128,PARTNER-008,396,305,487,ARIMA,0.1131
2025-12-08,IPAD-MINI-7-128,PARTNER-008,366,294,438,Prophet,0.0933
2025-12-08,IPAD-MINI-7-128,PARTNER-008,414,329,499,RF,0.1023
2025-12-08,IPAD-MINI-7-128,PARTNER-008,389,321,457,Ensemble,0.0934
2025-09-22,IPAD-MINI-7-128,PARTNER-009,142,109,175,ARIMA,0.1154
2025-09-22,IPAD-MINI-7-128,PARTNER-009,152,122,182,Prophet,0.1039
2025-09-22,IPAD-MINI-7-128,PARTNER-009,152,121,183,RF,0.1032
2025-09-22,IPAD-MINI-7-128,PARTNER-009,127,105,149,Ensemble,0.08
2025-09-29,IPAD-MINI-7-128,PARTNER-009,155,119,191,ARIMA,0.1085
2025-09-29,IPAD-MINI-7-128,PARTNER-009,136,109,163,Prophet,0.0968
2025-09-29,IPAD-MINI-7-128,PARTNER-009,140,111,169,RF,0.1083
2025-09-29,IPAD-MINI-7-128,PARTNER-009,140,116,164,Ensemble,0.093
2025-10-06,IPAD-MINI-7-128,PARTNER-009,138,106,170,ARIMA,0.1209
2025-10-06,IPAD-MINI-7-128,PARTNER-009,149,120,178,Prophet,0.0924
2025-10-06,IPAD-MINI-7-128,PARTNER-009,133,106,160,RF,0.0945
2025-10-06,IPAD-MINI-7-128,PARTNER-009,139,115,163,Ensemble,0.0784
2025-10-13,IPAD-MINI-7-128,PARTNER-009,134,103,165,ARIMA,0.1086
2025-10-13,IPAD-MINI-7-128,PARTNER-009,138,111,165,Prophet,0.1007
2025-10-13,IPAD-MINI-7-128,PARTNER-009,149,118,180,RF,0.0976
2025-10-13,IPAD-MINI-7-128,PARTNER-009,141,116,166,Ensemble,0.0807
2025-10-20,IPAD-MINI-7-128,PARTNER-009,147,113,181,ARIMA,0.1236
2025-10-20,IPAD-MINI-7-128,PARTNER-009,147,118,176,Prophet,0.0994
2025-10-20,IPAD-MINI-7-128,PARTNER-009,150,119,181,RF,0.1068
2025-10-20,IPAD-MINI-7-128,PARTNER-009,143,118,168,Ensemble,0.0915
2025-10-27,IPAD-MINI-7-128,PARTNER-009,155,119,191,ARIMA,0.1144
2025-10-27,IPAD-MINI-7-128,PARTNER-009,149,120,178,Prophet,0.0972
2025-10-27,IPAD-MINI-7-128,PARTNER-009,146,116,176,RF,0.1064
2025-10-27,IPAD-MINI-7-128,PARTNER-009,143,118,168,Ensemble,0.0811
2025-11-03,IPAD-MINI-7-128,PARTNER-009,146,112,180,ARIMA,0.1166
2025-11-03,IPAD-MINI-7-128,PARTNER-009,139,112,166,Prophet,0.0991
2025-11-03,IPAD-MINI-7-128,PARTNER-009,146,116,176,RF,0.0932
2025-11-03,IPAD-MINI-7-128,PARTNER-009,133,110,156,Ensemble,0.0875
2025-11-10,IPAD-MINI-7-128,PARTNER-009,157,121,193,ARIMA,0.1152
2025-11-10,IPAD-MINI-7-128,PARTNER-009,138,111,165,Prophet,0.1028
2025-11-10,IPAD-MINI-7-128,PARTNER-009,152,121,183,RF,0.1046
2025-11-10,IPAD-MINI-7-128,PARTNER-009,144,119,169,Ensemble,0.0829
2025-11-17,IPAD-MINI-7-128,PARTNER-009,220,169,271,ARIMA,0.1233
2025-11-17,IPAD-MINI-7-128,PARTNER-009,199,160,238,Prophet,0.0892
2025-11-17,IPAD-MINI-7-128,PARTNER-009,198,157,239,RF,0.1076
2025-11-17,IPAD-MINI-7-128,PARTNER-009,200,165,235,Ensemble,0.0794
2025-11-24,IPAD-MINI-7-128,PARTNER-009,192,148,236,ARIMA,0.1075
2025-11-24,IPAD-MINI-7-128,PARTNER-009,207,166,248,Prophet,0.0884
2025-11-24,IPAD-MINI-7-128,PARTNER-009,200,159,241,RF,0.1091
2025-11-24,IPAD-MINI-7-128,PARTNER-009,196,162,230,Ensemble,0.0839
2025-12-01,IPAD-MINI-7-128,PARTNER-009,188,145,231,ARIMA,0.1105
2025-12-01,IPAD-MINI-7-128,PARTNER-009,215,173,257,Prophet,0.1009
2025-12-01,IPAD-MINI-7-128,PARTNER-009,206,164,248,RF,0.1129
2025-12-01,IPAD-MINI-7-128,PARTNER-009,204,169,239,Ensemble,0.0962
2025-12-08,IPAD-MINI-7-128,PARTNER-009,203,156,250,ARIMA,0.1198
2025-12-08,IPAD-MINI-7-128,PARTNER-009,188,151,225,Prophet,0.094
2025-12-08,IPAD-MINI-7-128,PARTNER-009,205,163,247,RF,0.0943
2025-12-08,IPAD-MINI-7-128,PARTNER-009,213,176,250,Ensemble,0.0846
2025-09-22,IPAD-MINI-7-128,PARTNER-010,183,141,225,ARIMA,0.1151
2025-09-22,IPAD-MINI-7-128,PARTNER-010,188,151,225,Prophet,0.1068
2025-09-22,IPAD-MINI-7-128,PARTNER-010,184,146,222,RF,0.1035
2025-09-22,IPAD-MINI-7-128,PARTNER-010,202,167,237,Ensemble,0.0965
2025-09-29,IPAD-MINI-7-128,PARTNER-010,194,149,239,ARIMA,0.1171
2025-09-29,IPAD-MINI-7-128,PARTNER-010,197,158,236,Prophet,0.0918
2025-09-29,IPAD-MINI-7-128,PARTNER-010,206,164,248,RF,0.1007
2025-09-29,IPAD-MINI-7-128,PARTNER-010,185,153,217,Ensemble,0.0833
2025-10-06,IPAD-MINI-7-128,PARTNER-010,192,148,236,ARIMA,0.123
2025-10-06,IPAD-MINI-7-128,PARTNER-010,193,155,231,Prophet,0.1013
